ID Obra,Ano Início Obra,Data Início,Ano Fim Obra,Data Fim,UF,Município,Latitude,Longitude,Execução Física,Execução Financeira,Investimento Total,Modalidade,Tipo de Instrumento,Tipo,Subtipo,CNPJ Executor,Funcional Programática,Emenda,Plurianual Prioritário,PróBrasil,Restos a Pagar,Valor Conclusão,Valor Empenhado,Valor Repasse,Valor Desembolsado,Motivo Paralisação,Causa Paralisação,Justificativa Tratativa,Data Previsão Retomada,Data Criação,Data Atualização
309507,2011,2011-10-25 00:00:00,2012,2012-10-24 00:00:00,CE,VARJOTA/CE,-4.195835,-40.473531,1.0,-,1327707.4059,Aplicações Diretas,-,-,-,7673114000141,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,1307232.72,1327707.41,1327707.4,-,-,-,-,28/01/2023,09/02/2023
309549,2012,2012-01-12 00:00:00,2012,2012-07-10 00:00:00,CE,IBARETAMA/CE,-4.819434,-38.820848,0.1,-,1318645.0671,Aplicações Diretas,-,-,-,23444680000138,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,1310037.0,1318645.07,263729.01,-,-,-,-,28/01/2023,09/02/2023
309551,2014,2014-11-06 00:00:00,2016,2016-07-27 00:00:00,CE,JAGUARUANA/CE,-4.831508,-37.780997,0.97,-,619212.7989,Aplicações Diretas,-,-,-,7615750000117,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,618228.53,619212.8,619212.8,-,-,-,-,28/01/2023,09/02/2023
309557,2012,2012-01-02 00:00:00,2012,2012-06-30 00:00:00,CE,CHOROZINHO/CE,-4.301089,-38.497692,1.0,-,619117.0487,Aplicações Diretas,-,-,-,23555279000175,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,617264.89,619117.05,619117.05,-,-,-,-,28/01/2023,09/02/2023
309559,2011,2011-12-07 00:00:00,2012,2012-12-01 00:00:00,CE,PEREIRO/CE,-6.046269,-38.460419,1.0,-,615493.6687,Aplicações Diretas,-,-,-,7570518000100,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,610900.67,615493.67,615493.67,-,-,-,-,28/01/2023,09/02/2023
309566,2012,2012-02-07 00:00:00,2014,2014-05-26 00:00:00,CE,HIDROLANDIA/CE,-4.408474,-40.406547,1.0,-,614979.1852,Aplicações Diretas,-,-,-,7707680000127,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,599606.68,614979.19,614979.19,-,-,-,-,28/01/2023,09/02/2023
309572,2012,2012-06-27 00:00:00,2013,2013-06-27 00:00:00,CE,CRATEUS/CE,-5.178245,-40.669655,1.0,-,1328416.2455,Aplicações Diretas,-,-,-,7982036000167,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,1385365.69,1328416.25,1328416.25,-,-,-,-,28/01/2023,09/02/2023
309578,2011,2011-10-05 00:00:00,2012,2012-12-31 00:00:00,CE,TARRAFAS/CE,-6.68199,-39.757571,1.0,-,619999.9506,Aplicações Diretas,-,-,-,12464301000155,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,618751.67,619999.95,619999.95,-,-,-,-,28/01/2023,09/02/2023
309589,2011,2011-11-04 00:00:00,2013,2013-10-24 00:00:00,CE,CANINDE/CE,-4.354795,-39.310852,1.0,-,1138925.5237,Aplicações Diretas,-,-,-,7963259000187,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,1130295.57,1138925.52,1138925.52,-,-,-,-,28/01/2023,09/02/2023
309888,2019,2019-07-09 00:00:00,2020,2020-12-31 00:00:00,CE,CAUCAIA/CE,-3.730056,-38.659308,1.0,-,507120.0353,Aplicações Diretas,-,-,-,7616162000106,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,3078935.09,507120.04,314414.42,-,-,-,-,28/01/2023,09/02/2023
310050,2014,2014-10-01 00:00:00,2015,2015-11-10 00:00:00,CE,ACARAU/CE,-2.886951,-40.119471,0.99,-,509876.7597,Aplicações Diretas,-,-,-,7547821000191,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,103542.75,509876.76,509876.76,-,-,-,-,28/01/2023,09/02/2023
310051,2014,2014-10-01 00:00:00,2020,2020-12-31 00:00:00,CE,ACARAU/CE,-2.886951,-40.119471,1.0,-,509876.7597,Aplicações Diretas,-,-,-,7547821000191,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,349951.52,509876.76,458889.08,-,-,-,-,28/01/2023,09/02/2023
310052,2018,2018-01-29 00:00:00,2020,2020-06-29 00:00:00,CE,ARACATI/CE,-4.558259,-37.767894,0.92,-,510000.0066,Aplicações Diretas,-,-,-,7684756000146,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,578601.36,510000.01,504900.0,-,-,-,-,28/01/2023,09/02/2023
310053,2012,2012-12-19 00:00:00,2013,2013-07-28 00:00:00,CE,ARACOIABA/CE,-4.370258,-38.808431,1.0,-,490001.6876,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,436450.96,490001.69,490001.69,-,-,-,-,28/01/2023,09/02/2023
310054,2012,2012-04-27 00:00:00,2012,2012-10-24 00:00:00,CE,ARARIPE/CE,-7.212861,-40.135922,1.0,-,489999.4698,Aplicações Diretas,-,-,-,7539984000122,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,488919.21,489999.47,489999.46,-,-,-,-,28/01/2023,09/02/2023
310055,2012,2012-04-27 00:00:00,2012,2012-10-24 00:00:00,CE,ARARIPE/CE,-7.212861,-40.135922,1.0,-,489999.4698,Aplicações Diretas,-,-,-,7539984000122,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,544446.59,489999.47,489999.46,-,-,-,-,28/01/2023,09/02/2023
310056,2012,2012-10-11 00:00:00,2014,2014-05-01 00:00:00,CE,CAMOCIM/CE,-2.900992,-40.842739,1.0,-,490000.0076,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,423792.86,490000.01,490000.01,-,-,-,-,28/01/2023,09/02/2023
310057,2012,2012-05-25 00:00:00,2013,2013-01-20 00:00:00,CE,CAMOCIM/CE,-2.900992,-40.842739,1.0,-,508802.3276,Aplicações Diretas,-,-,-,7660350000123,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,493537.6,508802.33,508802.33,-,-,-,-,28/01/2023,09/02/2023
310058,2014,2014-03-17 00:00:00,2016,2016-09-11 00:00:00,CE,CAMOCIM/CE,-2.900992,-40.842739,1.0,-,509795.5776,Aplicações Diretas,-,-,-,7660350000123,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,504623.54,509795.58,489403.76,-,-,-,-,28/01/2023,09/02/2023
310059,2012,2012-12-12 00:00:00,2014,2014-12-08 00:00:00,CE,CANINDE/CE,-4.354795,-39.310852,1.0,-,488291.6087,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,434524.01,488291.61,244145.8,-,-,-,-,28/01/2023,09/02/2023
310062,2012,2012-03-22 00:00:00,2013,2013-03-17 00:00:00,CE,CARIDADE/CE,-4.231649,-39.194651,0.0,-,510000.0008,Aplicações Diretas,-,-,-,7707094000182,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,504433.82,510000.0,255000.0,-,-,-,-,28/01/2023,09/02/2023
310063,2012,2012-10-04 00:00:00,2014,2014-06-16 00:00:00,CE,CARIRIACU/CE,-7.041705,-39.283553,1.0,-,490000.0076,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,436641.32,490000.01,490000.0,-,-,-,-,28/01/2023,09/02/2023
310064,2016,2016-11-24 00:00:00,2017,2017-11-24 00:00:00,CE,CAUCAIA/CE,-3.730056,-38.659308,1.0,-,489993.1542,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,29850.85,489993.15,489993.15,-,-,-,-,28/01/2023,09/02/2023
310065,2019,2019-07-09 00:00:00,2020,2020-12-31 00:00:00,CE,CAUCAIA/CE,-3.730056,-38.659308,1.0,-,507120.0353,Aplicações Diretas,-,-,-,7616162000106,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,3078935.09,507120.04,446265.64,-,-,-,-,28/01/2023,09/02/2023
310067,2012,2012-06-19 00:00:00,2016,2016-12-26 00:00:00,CE,CAUCAIA/CE,-3.730056,-38.659308,1.0,-,507120.0353,Aplicações Diretas,-,-,-,7616162000106,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,503341.31,507120.04,507120.04,-,-,-,-,28/01/2023,09/02/2023
310068,2019,2019-07-09 00:00:00,2020,2020-12-31 00:00:00,CE,CAUCAIA/CE,-3.730056,-38.659308,1.0,-,507120.0353,Aplicações Diretas,-,-,-,7616162000106,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,3078935.09,507120.04,380340.02,-,-,-,-,28/01/2023,09/02/2023
310069,2012,2012-06-19 00:00:00,2016,2016-12-26 00:00:00,CE,CAUCAIA/CE,-3.730056,-38.659308,0.99,-,507120.0353,Aplicações Diretas,-,-,-,7616162000106,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,472129.2,507120.04,507120.04,-,-,-,-,28/01/2023,09/02/2023
310070,2018,2018-01-10 00:00:00,2021,2021-06-30 00:00:00,CE,CRATO/CE,-7.236911,-39.414924,1.0,-,510000.0008,Aplicações Diretas,-,-,-,7587975000107,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,513043.57,510000.0,448800.0,-,-,-,-,28/01/2023,09/02/2023
310071,2012,2012-12-11 00:00:00,2013,2013-05-14 00:00:00,CE,CRATO/CE,-7.236911,-39.414924,1.0,-,489999.6264,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,559615.81,489999.63,489999.63,-,-,-,-,28/01/2023,09/02/2023
310072,2012,2012-12-11 00:00:00,2014,2014-07-09 00:00:00,CE,CRATO/CE,-7.236911,-39.414924,1.0,-,489999.6264,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,549237.14,489999.63,489999.63,-,-,-,-,28/01/2023,09/02/2023
310073,2016,2016-03-21 00:00:00,2018,2018-04-13 00:00:00,CE,EUSEBIO/CE,-3.888984,-38.454659,1.0,-,489993.0342,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,761290.15,489993.03,489586.04,-,-,-,-,28/01/2023,09/02/2023
310075,2014,2014-04-02 00:00:00,2015,2015-04-02 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,1.0,-,507157.1207,Aplicações Diretas,-,-,-,7954605000160,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,627589.85,507157.12,507157.12,-,-,-,-,28/01/2023,09/02/2023
310076,2014,2014-09-23 00:00:00,2016,2016-02-24 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,1.0,-,507157.1207,Aplicações Diretas,-,-,-,7954605000160,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,760197.5,507157.12,507157.12,-,-,-,-,28/01/2023,09/02/2023
310077,2014,2014-04-02 00:00:00,2016,2016-01-27 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,1.0,-,507157.1207,Aplicações Diretas,-,-,-,7954605000160,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,620957.66,507157.12,507157.12,-,-,-,-,28/01/2023,09/02/2023
310078,2014,2014-04-02 00:00:00,2015,2015-07-01 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,1.0,-,507157.1207,Aplicações Diretas,-,-,-,7954605000160,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,622988.73,507157.12,507157.12,-,-,-,-,28/01/2023,09/02/2023
310079,2014,2014-04-02 00:00:00,2015,2015-04-02 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,1.0,-,507157.1207,Aplicações Diretas,-,-,-,7954605000160,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,568728.06,507157.12,507157.11,-,-,-,-,28/01/2023,09/02/2023
310080,2014,2014-04-02 00:00:00,2015,2015-07-01 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,1.0,-,507157.1207,Aplicações Diretas,-,-,-,7954605000160,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,671483.62,507157.12,507157.12,-,-,-,-,28/01/2023,09/02/2023
310081,2012,2012-12-12 00:00:00,2013,2013-05-21 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,1.0,-,490000.0076,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,525395.94,490000.01,490000.01,-,-,-,-,28/01/2023,09/02/2023
310082,2014,2014-04-02 00:00:00,2016,2016-07-25 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,1.0,-,507157.1207,Aplicações Diretas,-,-,-,7954605000160,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,712834.27,507157.12,507157.12,-,-,-,-,28/01/2023,09/02/2023
310083,2016,2016-10-26 00:00:00,2019,2019-05-23 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,1.0,-,490000.0076,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,818284.54,490000.01,490000.0,-,-,-,-,28/01/2023,09/02/2023
310084,2016,2016-10-21 00:00:00,2018,2018-06-17 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,1.0,-,489999.9976,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,758457.61,490000.0,392000.0,-,-,-,-,28/01/2023,09/02/2023
310086,2018,2018-05-16 00:00:00,2019,2019-02-15 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,1.0,-,507157.1207,Aplicações Diretas,-,-,-,7954605000160,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,743264.77,507157.12,481799.27,-,-,-,-,28/01/2023,09/02/2023
310088,2016,2016-10-31 00:00:00,2018,2018-02-27 00:00:00,CE,FORTALEZA/CE,-3.730451,-38.521799,1.0,-,490000.0076,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,740580.34,490000.01,245000.0,-,-,-,-,28/01/2023,09/02/2023
310089,2012,2012-05-08 00:00:00,2013,2013-02-02 00:00:00,CE,GUARACIABA DO NORTE/CE,-4.163292,-40.749598,1.0,-,501705.6734,Aplicações Diretas,-,-,-,7569205000131,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,499221.37,501705.67,501705.67,-,-,-,-,28/01/2023,09/02/2023
310090,2012,2012-02-16 00:00:00,2013,2013-02-15 00:00:00,CE,HORIZONTE/CE,-4.096462,-38.496557,1.0,-,510000.0008,Aplicações Diretas,-,-,-,23555196000186,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,497251.16,510000.0,510000.0,-,-,-,-,28/01/2023,09/02/2023
310091,2012,2012-05-30 00:00:00,2012,2012-11-26 00:00:00,CE,ICAPUI/CE,-4.715847,-37.353536,0.99,-,509997.1264,Aplicações Diretas,-,-,-,10393593000157,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,497146.82,509997.13,497146.82,-,-,-,-,28/01/2023,09/02/2023
310092,2012,2012-12-12 00:00:00,2014,2014-08-13 00:00:00,CE,ITAITINGA/CE,-3.965768,-38.529763,1.0,-,489993.1542,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,434347.76,489993.15,484028.87,-,-,-,-,28/01/2023,09/02/2023
310093,2012,2012-10-04 00:00:00,2014,2014-08-13 00:00:00,CE,JUAZEIRO DO NORTE/CE,-7.215345,-39.315334,1.0,-,490000.0076,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,437243.9,490000.01,490000.01,-,-,-,-,28/01/2023,09/02/2023
310094,2013,2013-09-03 00:00:00,2015,2015-01-01 00:00:00,CE,MARACANAU/CE,-3.877944,-38.62477,1.0,-,510000.0002,Aplicações Diretas,-,-,-,7605850000162,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,719068.36,510000.0,510000.0,-,-,-,-,28/01/2023,09/02/2023
310095,2018,2018-03-15 00:00:00,2020,2020-06-07 00:00:00,CE,MARACANAU/CE,-3.877944,-38.62477,0.65,-,510000.0002,Aplicações Diretas,-,-,-,7605850000162,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,439372.03,510000.0,510000.0,-,-,-,-,28/01/2023,09/02/2023
310096,2012,2012-12-19 00:00:00,2014,2014-05-23 00:00:00,CE,MARACANAU/CE,-3.877944,-38.62477,1.0,-,489993.1542,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,414504.81,489993.15,489993.15,-,-,-,-,28/01/2023,09/02/2023
310097,2016,2016-12-02 00:00:00,2017,2017-12-02 00:00:00,CE,MARACANAU/CE,-3.877944,-38.62477,1.0,-,510000.0002,Aplicações Diretas,-,-,-,7605850000162,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,233141.98,510000.0,510000.0,-,-,-,-,28/01/2023,09/02/2023
310098,2016,2016-12-02 00:00:00,2018,2018-12-17 00:00:00,CE,MARACANAU/CE,-3.877944,-38.62477,1.0,-,510000.0002,Aplicações Diretas,-,-,-,7605850000162,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,759736.93,510000.0,428400.0,-,-,-,-,28/01/2023,09/02/2023
310100,2016,2016-12-02 00:00:00,2018,2018-03-02 00:00:00,CE,MARACANAU/CE,-3.877944,-38.62477,1.0,-,510000.0002,Aplicações Diretas,-,-,-,7605850000162,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,659331.75,510000.0,510000.0,-,-,-,-,28/01/2023,09/02/2023
310101,2016,2016-04-01 00:00:00,2018,2018-11-16 00:00:00,CE,MARACANAU/CE,-3.877944,-38.62477,0.98,-,489993.1542,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,763501.94,489993.15,465494.19,-,-,-,-,28/01/2023,09/02/2023
310102,2013,2013-09-03 00:00:00,2016,2016-08-23 00:00:00,CE,MARACANAU/CE,-3.877944,-38.62477,1.0,-,510000.0002,Aplicações Diretas,-,-,-,7605850000162,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,2146347.88,510000.0,510000.0,-,-,-,-,28/01/2023,09/02/2023
310103,2018,2018-03-20 00:00:00,2019,2019-11-15 00:00:00,CE,MARACANAU/CE,-3.877944,-38.62477,1.0,-,510000.0002,Aplicações Diretas,-,-,-,7605850000162,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,463817.3,510000.0,510000.0,-,-,-,-,28/01/2023,09/02/2023
310104,2016,2016-04-01 00:00:00,2018,2018-11-16 00:00:00,CE,MARACANAU/CE,-3.877944,-38.62477,0.98,-,489993.1542,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,754451.31,489993.15,465493.51,-,-,-,-,28/01/2023,09/02/2023
310105,2013,2013-09-03 00:00:00,2016,2016-02-25 00:00:00,CE,MARACANAU/CE,-3.877944,-38.62477,1.0,-,510000.0002,Aplicações Diretas,-,-,-,7605850000162,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,2122343.58,510000.0,510000.0,-,-,-,-,28/01/2023,09/02/2023
310106,2018,2018-03-22 00:00:00,2020,2020-05-15 00:00:00,CE,MARACANAU/CE,-3.877944,-38.62477,0.97,-,510000.0002,Aplicações Diretas,-,-,-,7605850000162,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,310795.12,510000.0,504900.0,-,-,-,-,28/01/2023,09/02/2023
310107,2016,2016-12-19 00:00:00,2017,2017-12-19 00:00:00,CE,MARANGUAPE/CE,-3.892297,-38.683543,1.0,-,489993.0342,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,55770.77,489993.03,489992.33,-,-,-,-,28/01/2023,09/02/2023
310108,2012,2012-06-28 00:00:00,2015,2015-12-31 00:00:00,CE,NOVA RUSSAS/CE,-4.705168,-40.565519,1.0,-,503461.1117,Aplicações Diretas,-,-,-,7993439000101,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,501940.59,503461.11,503461.11,-,-,-,-,28/01/2023,09/02/2023
310109,2012,2012-09-03 00:00:00,2013,2013-03-02 00:00:00,CE,PACATUBA/CE,-3.9841,-38.618038,1.0,-,509727.0311,Aplicações Diretas,-,-,-,7963861000114,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,505718.34,509727.03,509727.03,-,-,-,-,28/01/2023,09/02/2023
310110,2012,2012-02-23 00:00:00,2012,2012-10-20 00:00:00,CE,POTENGI/CE,-7.09152,-40.026824,1.0,-,509999.6914,Aplicações Diretas,-,-,-,7658917000127,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,499975.0,509999.69,509999.68,-,-,-,-,28/01/2023,09/02/2023
310111,2012,2012-12-10 00:00:00,2013,2013-05-21 00:00:00,CE,QUIXADA/CE,-4.970602,-39.01584,1.0,-,490000.0076,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,538700.0,490000.01,490000.01,-,-,-,-,28/01/2023,09/02/2023
310112,2012,2012-03-13 00:00:00,2012,2012-09-09 00:00:00,CE,QUIXADA/CE,-4.970602,-39.01584,1.0,-,489999.9966,Aplicações Diretas,-,-,-,23444748000189,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,487536.92,490000.0,490000.0,-,-,-,-,28/01/2023,09/02/2023
310113,2012,2012-12-17 00:00:00,2014,2014-04-23 00:00:00,CE,QUIXADA/CE,-4.970602,-39.01584,1.0,-,490000.0076,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,447069.12,490000.01,245000.0,-,-,-,-,28/01/2023,09/02/2023
310114,2013,2013-01-15 00:00:00,2016,2016-05-13 00:00:00,CE,SANTANA DO ACARAU/CE,-3.459649,-40.209099,0.99,-,490000.0076,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,425778.41,490000.01,480200.0,-,-,-,-,28/01/2023,09/02/2023
310115,2012,2012-12-06 00:00:00,2013,2013-07-31 00:00:00,CE,SAO BENEDITO/CE,-4.048435,-40.864601,1.0,-,499423.5934,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,534056.64,499423.59,494429.36,-,-,-,-,28/01/2023,09/02/2023
310117,2012,2012-08-22 00:00:00,2014,2014-01-03 00:00:00,CE,SOBRAL/CE,-3.687914,-40.345637,1.0,-,508796.9306,Aplicações Diretas,-,-,-,7598634000137,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,450610.9,508796.93,508796.89,-,-,-,-,28/01/2023,09/02/2023
310118,2012,2012-08-22 00:00:00,2014,2014-01-03 00:00:00,CE,SOBRAL/CE,-3.687914,-40.345637,1.0,-,508796.9306,Aplicações Diretas,-,-,-,7598634000137,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,450202.48,508796.93,508796.92,-,-,-,-,28/01/2023,09/02/2023
310119,2012,2012-08-22 00:00:00,2014,2014-01-03 00:00:00,CE,SOBRAL/CE,-3.687914,-40.345637,1.0,-,508796.9306,Aplicações Diretas,-,-,-,7598634000137,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,492896.08,508796.93,508796.91,-,-,-,-,28/01/2023,09/02/2023
310120,2012,2012-08-22 00:00:00,2014,2014-01-03 00:00:00,CE,SOBRAL/CE,-3.687914,-40.345637,1.0,-,508796.9306,Aplicações Diretas,-,-,-,7598634000137,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,476825.06,508796.93,507352.87,-,-,-,-,28/01/2023,09/02/2023
310121,2012,2012-03-20 00:00:00,2017,2017-01-23 00:00:00,CE,TIANGUA/CE,-3.730733,-41.000402,1.0,-,510000.0008,Aplicações Diretas,-,-,-,7735178000120,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,450024.9,510000.0,510000.0,-,-,-,-,28/01/2023,09/02/2023
310753,2012,2012-04-20 00:00:00,2013,2013-02-14 00:00:00,CE,PENTECOSTE/CE,-3.795025,-39.267073,1.0,-,0.0,Aplicações Diretas,-,-,-,7682651000158,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,454764.97,495382.02,0.0,-,-,-,-,28/01/2023,09/02/2023
310754,2012,2012-04-20 00:00:00,2013,2013-02-14 00:00:00,CE,PENTECOSTE/CE,-3.795025,-39.267073,1.0,-,0.0,Aplicações Diretas,-,-,-,7682651000158,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,517749.65,0.0,0.0,-,-,-,-,28/01/2023,09/02/2023
310755,2012,2012-04-20 00:00:00,2013,2013-02-14 00:00:00,CE,PENTECOSTE/CE,-3.795025,-39.267073,1.0,-,0.0,Aplicações Diretas,-,-,-,7682651000158,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,321052.33,349712.55,0.0,-,-,-,-,28/01/2023,09/02/2023
310756,2012,2012-04-20 00:00:00,2013,2013-02-14 00:00:00,CE,PENTECOSTE/CE,-3.795025,-39.267073,1.0,-,0.0,Aplicações Diretas,-,-,-,7682651000158,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,356541.13,388384.51,0.0,-,-,-,-,28/01/2023,09/02/2023
310757,2012,2012-04-20 00:00:00,2013,2013-02-14 00:00:00,CE,PENTECOSTE/CE,-3.795025,-39.267073,1.0,-,0.0,Aplicações Diretas,-,-,-,7682651000158,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,147030.49,161962.43,0.0,-,-,-,-,28/01/2023,09/02/2023
310758,2012,2012-04-20 00:00:00,2013,2013-02-14 00:00:00,CE,PENTECOSTE/CE,-3.795025,-39.267073,1.0,-,0.0,Aplicações Diretas,-,-,-,7682651000158,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,335959.24,371183.01,0.0,-,-,-,-,28/01/2023,09/02/2023
310759,2012,2012-10-02 00:00:00,2014,2014-06-26 00:00:00,CE,BREJO SANTO/CE,-7.490984,-38.985915,1.0,-,0.0,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,6422082.43,0.0,0.0,-,-,-,-,28/01/2023,09/02/2023
310760,2013,2013-05-13 00:00:00,2015,2015-01-16 00:00:00,CE,BARRO/CE,-7.171359,-38.774214,1.0,-,0.0,Aplicações Diretas,-,-,-,7954514000125,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,6561272.35,0.0,0.0,-,-,-,-,28/01/2023,09/02/2023
310761,2019,2019-09-24 00:00:00,2020,2020-09-16 00:00:00,CE,FORTIM/CE,-4.451256,-37.798056,1.0,-,0.0,Aplicações Diretas,-,-,-,35050756000120,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,738828.24,223818.42,0.0,-,-,-,-,28/01/2023,09/02/2023
311462,2017,2017-04-19 00:00:00,2018,2018-04-14 00:00:00,CE,CAMOCIM/CE,-2.900992,-40.842739,1.0,-,619910.2906,Aplicações Diretas,-,-,-,7660350000123,12.365.PGPP.0000.0001,Não Possui,0,Não,Não,0,665216.71,619910.29,588914.78,-,-,-,-,28/01/2023,09/02/2023
